Stim,Trigger
0.0,1.0
0.4001600640256009,0.0
0.800320128051224,0.0
1.2004801920768249,0.0
1.600640256102448,0.0
2.000800320128049,0.0
2.400960384153672,0.0
2.801120448179273,0.0
3.201280512204896,0.0
3.6014405762304857,0.0
4.001600640256086,0.0
4.40176070428171,0.0
4.80192076830731,0.0
5.202080832332934,0.0
5.602240896358534,0.0
6.002400960384158,0.0
6.402561024409758,0.0
6.802721088435382,0.0
7.202881152460982,0.0
7.6030412164865835,0.0
8.003201280512206,0.0
8.403361344537807,0.0
8.80352140856343,0.0
9.203681472589032,0.0
9.603841536614654,0.0
10.004001600640255,0.0
10.404161664665878,0.0
10.804321728691468,0.0
11.204481792717102,0.0
11.604641856742692,0.0
12.004801920768294,0.0
12.404961984793916,0.0
12.805122048819516,0.0
13.20528211284514,0.0
13.605442176870742,0.0
14.005602240896364,0.0
14.405762304921964,0.0
14.805922368947567,0.0
15.20608243297319,0.0
15.60624249699879,0.0
16.006402561024412,0.0
16.406562625050015,0.0
16.806722689075638,0.0
17.206882753101237,0.0
17.60704281712686,0.0
18.007202881152452,0.0
18.407362945178086,0.0
18.807523009203674,0.0
19.20768307322931,0.0
19.6078431372549,0.0
20.0080032012805,0.0
20.408163265306122,0.0
20.808323329331724,0.0
21.208483393357348,0.0
21.608643457382946,0.0
22.00880352140857,0.0
22.408963585434172,0.0
22.809123649459785,0.0
23.209283713485394,0.0
23.609443777511007,0.0
24.00960384153662,0.0
24.409763905562222,0.0
24.809923969587842,0.0
25.210084033613434,0.0
25.610244097639068,0.0
26.010404161664656,0.0
26.41056422569027,0.0
26.810724289715882,0.0
27.210884353741495,0.0
27.611044417767104,0.0
28.011204481792717,0.0
28.41136454581833,0.0
28.81152460984393,0.0
29.211684673869552,0.0
29.611844737895154,0.0
30.012004801920767,0.0
30.41216486594638,0.0
30.81232492997199,0.0
31.212484993997602,0.0
31.612645058023215,0.0
32.012805122048825,0.0
32.412965186074416,0.0
32.81312525010005,0.0
33.21328531412564,0.0
33.613445378151276,0.0
34.01360544217687,0.0
34.41376550620247,0.0
34.813925570228086,0.0
35.2140856342537,0.0
35.61424569827931,0.0
36.014405762304925,0.0
36.41456582633054,0.0
36.81472589035614,0.0
37.21488595438175,0.0
37.61504601840736,0.0
38.01520608243296,0.0
38.41536614645859,0.0
38.815526210484194,0.0
39.21568627450981,0.0
39.61584633853542,0.0
40.01600640256103,0.0
40.416166466586624,0.0
40.81632653061224,0.0
41.21648659463785,0.0
41.616646658663456,0.0
42.01680672268907,0.0
42.41696678671468,0.0
42.817126850740294,0.0
43.21728691476589,0.0
43.61744697879152,0.0
44.01760704281712,0.0
44.417767106842746,0.0
44.817927170868344,0.0
45.21808723489396,0.0
45.61824729891957,0.0
46.01840736294518,0.0
46.41856742697079,0.0
46.8187274909964,0.0
47.218887555022015,0.0
47.619047619047606,0.0
48.01920768307324,0.0
48.41936774709883,0.0
48.819527811124445,0.0
49.21968787515005,0.0
49.61984793917566,0.0
49.979991996798724,0.0
49.57983193277311,0.0
49.1796718687475,0.0
48.779511804721885,0.0
48.37935174069627,0.0
47.979191676670666,0.0
47.57903161264506,0.0
47.17887154861945,0.0
46.778711484593835,0.0
46.37855142056823,0.0
45.97839135654263,0.0
45.57823129251701,0.0
45.178071228491405,0.0
44.777911164465785,0.0
44.377751100440186,0.0
43.97759103641456,0.0
43.57743097238896,0.0
43.17727090836333,0.0
42.77711084433774,0.0
42.37695078031213,0.0
41.976790716286516,0.0
41.5766306522609,0.0
41.17647058823529,0.0
40.77631052420969,0.0
40.37615046018408,0.0
39.975990396158466,0.0
39.57583033213286,0.0
39.17567026810725,0.0
38.77551020408165,0.0
38.37535014005603,0.0
37.975190076030394,0.0
37.5750300120048,0.0
37.1748699479792,0.0
36.77470988395358,0.0
36.37454981992798,0.0
35.97438975590237,0.0
35.57422969187676,0.0
35.174069627851146,0.0
34.773909563825534,0.0
34.37374949979992,0.0
33.97358943577432,0.0
33.57342937174871,0.0
33.17326930772309,0.0
32.773109243697476,0.0
32.37294917967188,0.0
31.972789115646265,0.0
31.572629051620655,0.0
31.172468987595042,0.0
30.77230892356943,0.0
30.372148859543817,0.0
29.971988795518207,0.0
29.571828731492594,0.0
29.17166866746698,0.0
28.771508603441386,0.0
28.371348539415774,0.0
27.971188475390147,0.0
27.571028411364534,0.0
27.17086834733894,0.0
26.770708283313326,0.0
26.370548219287716,0.0
25.970388155262103,0.0
25.5702280912365,0.0
25.170068027210895,0.0
24.769907963185283,0.0
24.36974789915967,0.0
23.96958783513407,0.0
23.569427771108444,0.0
23.169267707082835,0.0
22.769107643057225,0.0
22.368947579031612,0.0
21.968787515005985,0.0
21.568627450980387,0.0
21.168467386954788,0.0
20.768307322929164,0.0
20.368147258903566,0.0
19.96798719487794,0.0
19.567827130852343,0.0
19.167667066826745,0.0
18.76750700280115,0.0
18.367346938775523,0.0
17.967186874749896,0.0
17.567026810724297,0.0
17.1668667466987,0.0
16.766706682673075,0.0
16.366546618647448,0.0
15.966386554621852,0.0
15.566226490596256,0.0
15.166066426570628,0.0
