Stim,Trigger
0.0,1.0
0.6283143965558952,0.0
1.2566039883352607,0.0
1.8848439715408176,0.0
2.513009544333748,0.0
3.141075907812829,0.0
3.769018266993454,0.0
4.39681183178649,0.0
5.024431817976955,0.0
5.651853448202453,0.0
6.279051952931337,0.0
6.906002571440579,0.0
7.5326805527932725,0.0
8.159061156815755,0.0
8.785119655074316,0.0
9.410831331851432,0.0
10.03617148512149,0.0
10.661115427525992,0.0
11.285638487348168,0.0
11.909716009486973,0.0
12.533323356430426,0.0
13.15643590922825,0.0
13.779029068463808,0.0
14.401078255225217,0.0
15.022558912075706,0.0
15.643446504023087,0.0
16.26371651948836,0.0
16.883344471273386,0.0
17.502305897527602,0.0
18.120576362713734,0.0
18.73813145857246,0.0
19.354946805086023,0.0
19.970998051440702,0.0
20.58626087698813,0.0
21.20071099220546,0.0
21.81432413965425,0.0
22.427076094938116,0.0
23.038942667659054,0.0
23.64989970237247,0.0
24.25992307954074,0.0
24.86898871648548,0.0
25.47707256833821,0.0
26.084150628989693,0.0
26.690198932037557,0.0
27.29519355173252,0.0
27.899110603922928,0.0
28.501926246997613,0.0
29.103616682827184,0.0
29.704158157703493,0.0
30.303526963277395,0.0
30.901699437494738,0.0
31.498651965530478,0.0
32.09436098072095,0.0
32.68880296549425,0.0
33.28195445229866,0.0
33.87379202452914,0.0
34.46429231745171,0.0
35.0534320191259,0.0
35.64118787132507,0.0
36.22753667045457,0.0
36.812455268467794,0.0
37.395920573780046,0.0
37.97790955218011,0.0
38.558399227739656,0.0
39.137366683720245,0.0
39.71478906347806,0.0
40.29064357136626,0.0
40.8649074736349,0.0
41.43755809932841,0.0
42.00857284118062,0.0
42.57792915650726,0.0
43.1456045680959,0.0
43.71157666509329,0.0
44.275823103890154,0.0
44.838321609003216,0.0
45.399049973954675,0.0
45.957986062148784,0.0
46.515107807745835,0.0
47.070393216533255,0.0
47.62382036679391,0.0
48.17536741017153,0.0
48.725012572533224,0.0
49.27273415482915,0.0
49.81851053394908,0.0
50.36232016357608,0.0
50.90414157503712,0.0
51.44395337815064,0.0
51.981734262070944,0.0
52.517462996129574,0.0
53.051118430673405,0.0
53.58267949789967,0.0
54.11212521268758,0.0
54.63943467342691,0.0
55.16458706284302,0.0
55.68756164881879,0.0
56.20833778521306,0.0
56.726894912675654,0.0
57.24321255945908,0.0
57.757270342226754,0.0
58.26904796685761,0.0
58.778525229247315,0.0
59.28568201610592,0.0
59.79049830575188,0.0
60.29295416890247,0.0
60.79302976946054,0.0
61.29070536529765,0.0
61.78596130903343,0.0
62.278778048811255,0.0
62.76913612907005,0.0
63.257016191312445,0.0
63.74239897486896,0.0
64.22526531765844,0.0
64.70559615694442,0.0
65.18337253008788,0.0
65.65857557529566,0.0
66.13118653236518,0.0
66.60118674342516,0.0
67.068557653672,0.0
67.53328081210245,0.0
67.99533787224192,0.0
68.45471059286886,0.0
68.91138083873484,0.0
69.36533058128049,0.0
69.81654189934726,0.0
70.26499697988491,0.0
70.71067811865476,0.0
71.15356772092854,0.0
71.59364830218311,0.0
72.03090248879069,0.0
72.46531301870466,0.0
72.89686274214114,0.0
73.325534622256,0.0
73.75131173581738,0.0
74.17417727387392,0.0
74.59411454241821,0.0
75.01110696304596,0.0
75.42513807361037,0.0
75.83619152887219,0.0
76.24425110114478,0.0
76.64930068093499,0.0
77.05132427757891,0.0
